,establecimiento_id,establecimiento_nombre,origen_financiamiento,departamento_id,provincia_id,tipologia_nombre
7718,15067632300867,HOGAR GERIATRICO EL NOGAL,Privado,763,6,Bajo riesgo con internación simple
7719,53064552303146,SERVICIO DE AMBULANCIA COOPERATIVA ELECTRICA LAS FLORES,Privado,455,6,Sistema de Atención extra hospitalaria
7720,50065952301735,POLICLINICA PSICOFISICO DEL NOROESTE SRL,Privado,595,6,Con atención médica diaria y con especialidades y/o otras profesiones
7721,50067492301692,POLICLINICA IMMYN,Privado,749,6,Con atención médica diaria y con especialidades y/o otras profesiones
7722,15068612300995,RESIDENCIA GERIATRICA BALCONADA,Privado,861,6,Bajo riesgo con internación simple
7723,50020012715429,CENTRO ASISTENCIAL SAAVEDRA (UNION OBRERA METALURGICA),Obra social,12,2,Con atención médica diaria y con especialidades y/o otras profesiones
7724,50066382301582,CONSULTORIOS ODONTOLOGICOS TRATADO DEL PILAR,Privado,638,6,Con atención médica diaria y con especialidades y/o otras profesiones
7725,50300082142246,C.A.P.S.  DR. MARIANO PEDRO REBORD,Provincial,8,30,Con atención médica diaria y con especialidades y/o otras profesiones
7726,50300082142317,CENTRO DE SALUD NICOLAS TAVELLA,Municipal,8,30,Con atención médica general por lo menos 3 días de la semana
7727,50067912201275,CENTRO DE SALUD COMUNITARIA LAS TUNITAS   (   TANDIL),Municipal,791,6,Con atención médica diaria y con especialidades y/o otras profesiones
7728,50062242201608,CENTRO DE ATENCION PRIMARIA DE LA SALUD NUEVA AURORA,Municipal,224,6,Con atención médica diaria y con especialidades y/o otras profesiones
7729,50067912201968,CENTRO DE SALUD COMUNITARIA DE LA LOCALIDAD RURAL DE CERRO LEONES,Municipal,791,6,Con atención médica diaria y con especialidades y/o otras profesiones
7730,50062242202294,UNIDAD SANITARIA FIORENTINA,Municipal,224,6,Con atención médica diaria y con especialidades y/o otras profesiones
7731,50062242202317,UNIDAD SANITARIA GOROSTIAGA,Municipal,224,6,Con atención médica diaria y con especialidades y/o otras profesiones
7732,50062242201591,DISPENSARIO BARRIO DEL PITO,Municipal,224,6,Con atención médica diaria y con especialidades y/o otras profesiones
7733,50061052201130,CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. FRANCISCO RAVASSI,Municipal,105,6,Con atención médica diaria y con especialidades y/o otras profesiones
7734,50061052202320,UNIDAD SANITARIA HALE,Municipal,105,6,Con atención médica diaria y con especialidades y/o otras profesiones
7735,50061052202352,UNIDAD SANITARIA JUAN NUÑEZ DIAZ,Municipal,105,6,Con atención médica diaria y con especialidades y/o otras profesiones
7736,50060562201942,SALA MEDICA UNIVERSITARIO,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7737,50066232201790,SALA DE PRIMEROS AUXILIOS ACEVEDO,Municipal,623,6,Con atención médica diaria y con especialidades y/o otras profesiones
7738,50060562202900,UNIDAD SANITARIA VILLA RESSIA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7739,50060562202807,UNIDAD SANITARIA SANCHEZ ELIA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7740,50066232201825,SALA DE PRIMEROS AUXILIOS EL SOCORRO,Municipal,623,6,Con atención médica diaria y con especialidades y/o otras profesiones
7741,50060562201379,CENTRO DE SALUD VILLA NOCITO,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7742,50060562202878,UNIDAD SANITARIA VILLA DELFINA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7743,50060562202277,UNIDAD SANITARIA ENRIQUE JULIO,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7744,50060632202797,UNIDAD SANITARIA SAN MARTIN DE BALCARCE,Municipal,63,6,Con atención médica diaria y con especialidades y/o otras profesiones
7745,50066232201846,SALA DE PRIMEROS AUXILIOS LA VIOLETA,Municipal,623,6,Con atención médica diaria y con especialidades y/o otras profesiones
7746,50060632202739,UNIDAD SANITARIA PUEBLO NUEVO,Municipal,63,6,Con atención médica diaria y con especialidades y/o otras profesiones
7747,50060632202305,UNIDAD SANITARIA GENDARMERIA BARRIO OESTE DE BALCARCE,Municipal,63,6,Con atención médica diaria y con especialidades y/o otras profesiones
7748,50060632202106,UNIDAD SANITARIA BARRIO M. GUEMES,Municipal,63,6,Con atención médica diaria y con especialidades y/o otras profesiones
7749,50068052201206,CENTRO DE SALUD BENAVIDEZ,Municipal,805,6,Con atención médica diaria y con especialidades y/o otras profesiones
7750,50101052124193,ESTABLECIMIENTO SANITARIO  CERRO NEGRO,Provincial,105,10,Con atención médica general por lo menos 3 días de la semana
7751,50100352124168,ESTABLECIMIENTO SANITARIO LAS BARRANCAS,Provincial,35,10,Con atención médica general por lo menos 3 días de la semana
7752,50100352124170,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA LAS JUNTAS,Provincial,35,10,Con atención médica general por lo menos 3 días de la semana
7753,52180702339473,CENTRO DE LA ASOCIACION PARA LA INTEGRACION DE PERSONAS ESPECIALES - APIPE,Privado,70,18,Centro de salud mental
7754,50820632385258,CONSULTORIO DR. CARLOS MASI,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
7755,10900212396882,CENTRO QUIRURGICO LA CIBELES,Privado,21,90,Bajo riesgo con internación simple
7756,50067002201832,SALA DE PRIMEROS AUXILIOS GOYENO,Municipal,700,6,Con atención médica diaria y con especialidades y/o otras profesiones
7757,50860982192363,PUESTO SANITARIO POZO DEL TOBA (HOSP QUIMILI),Provincial,98,86,Con atención médica diaria y con especialidades y/o otras profesiones
7758,50860632192476,UPITA BARRRIO 94 VIVIENDAS,Provincial,63,86,Con atención médica diaria y con especialidades y/o otras profesiones
7759,50860842192335,PUESTO SANITARIO LUJAN ( HOSP GUASAYAN),Provincial,84,86,Con atención médica diaria y con especialidades y/o otras profesiones
7760,50860842192421,PUESTO SANITARIO VILLA GUASAYAN (HOSP GUASAYAN),Provincial,84,86,Con atención médica diaria y con especialidades y/o otras profesiones
7761,50860842192286,PUESTO SANITARIO GUAMPACHA (HOSP GUASAYAN),Provincial,84,86,Con atención médica diaria y con especialidades y/o otras profesiones
7762,50860842192392,PUESTO SANITARIO SANTA CATALINA ( HOSP GUASAYAN),Provincial,84,86,Con atención médica diaria y con especialidades y/o otras profesiones
7763,50860842192357,PUESTO SANITARIO PAMPA POZO ( HOSP GUASAYAN),Provincial,84,86,Con atención médica diaria y con especialidades y/o otras profesiones
7764,50861052192349,PUESTO SANITARIO MONTE REDONDO (HOSP LORETO),Provincial,105,86,Con atención médica general por lo menos 3 días de la semana
7765,50861052192388,PUESTO SANITARIO SAN VICENTE SUR (HOPS LORETO),Provincial,105,86,Con atención médica diaria y con especialidades y/o otras profesiones
7766,50861052192299,PUESTO SANITARIO JUMI POZO (HOPS LORETO),Provincial,105,86,Con atención médica diaria y con especialidades y/o otras profesiones
7767,50861192192097,SALA DE PRIMEROS AUXILIOS BARRIO ALOMO (MUNICIPIO QUIMILI),Provincial,119,86,Con atención médica general por lo menos 3 días de la semana
7768,50861192192098,SALA DE PRIMEROS AUXILIOS BARRIO EL TRIANGULO (MUNICIPIO QUIMILI),Provincial,119,86,Con atención médica general por lo menos 3 días de la semana
7769,50064342202455,UNIDAD SANITARIA MONTE CHINGOLO,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7770,50064342201262,CENTRO DE SALUD MANUEL GUEMES,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7771,50064342201249,CENTRO DE SALUD HIGUERITA,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7772,50064342201253,CENTRO DE SALUD LA ESPERANZA,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7773,50064342201390,CENTRO DE SALUD 25 DE MAYO DE LANUS,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7774,12740352380032,CLINICA DEL NIÑO,Privado,35,74,Mediano riesgo con internación con cuidados especiales
7775,11064412100536,HOSPITAL ZONAL DE AGUDOS ESPECIALIZADO EN PEDIATRIA SOR MARIA LUDOVICA,Provincial,441,6,Alto riesgo con terapia intensiva especializada
7776,11060492100538,HOSPITAL ZONAL ESPECIALIZADO EN PEDIATRIA ARGENTINA DIEGO,Provincial,49,6,Alto riesgo con terapia intensiva especializada
7777,14062242300673,INSTITUTO OFTALMOLOGICO DEL NOROESTE SA,Privado,224,6,Bajo riesgo con internación simple
7778,10421052353007,CLINICA REGIONAL SRL,Privado,105,42,Alto riesgo con terapia intensiva
7779,10421332153043,ESTABLECIMIENTO ASISTENCIAL VIRGILIO TEDIN URIBURU,Provincial,133,42,Bajo riesgo con internación simple
7780,10421122153020,ESTABLECIMIENTO ASISTENCIAL DR. JORGE A. AHUAD,Provincial,112,42,Bajo riesgo con internación simple
7781,10420982153038,ESTABLECIMIENTO ASISTENCIAL LUISA PEDEMONTE DE PISTARINI,Provincial,98,42,Bajo riesgo con internación simple
7782,13420212353049,CLINICA DE PSICOPATOLOGIA IMAGO SRL,Privado,21,42,Bajo riesgo con internación simple
7783,51620422370281,CENTRO NEFROLOGICO URC S.A.,Privado,42,62,Centro de Diálisis
7784,50820842385300,CONSULTORIOS EXTERNOS DEL INSTITUTO CARDIOVASCULAR,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7785,50820842385235,CENTRO MEDICO A.D.O.S. ROSARIO,Privado,84,82,Con atención médica general por lo menos 3 días de la semana
7786,53066022203168,UNIDAD MOVIL DE CARMEN DE PATAGONES,Municipal,602,6,Unidades de Atención Móviles
7787,53064102203179,UNIDAD SANITARIA MOVIL DE ITUZAINGO,Municipal,410,6,Unidades de Atención Móviles
7788,53060912203182,UNIDAD SANITARIA MOVIL N° 1 DE BERAZATEGUI,Municipal,91,6,Unidades de Atención Móviles
7789,53062702203128,HOSPITAL MOVIL DE EZEIZA,Municipal,270,6,Con guardia permanente
7790,53061122203167,UNIDAD MOVIL DE BRAGADO,Municipal,112,6,Unidades de Atención Móviles
7791,14020012315297,CLINICA DE NUTRICION Y SALUD DR. ALBERTO CORMILLOT,Privado,13,2,Bajo riesgo con internación simple
7792,50100912124118,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA EL DESMONTE,Provincial,91,10,Con atención médica general por lo menos 3 días de la semana
7793,50100912124166,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA LA QUEBRADA (2),Provincial,91,10,Con atención médica general por lo menos 3 días de la semana
7794,50100352124162,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA LA CIENAGA,Provincial,35,10,Con atención médica general por lo menos 3 días de la semana
7795,50220982126192,CENTRO DE SALUD COLONIA JUAN JOSE PASO,Provincial,98,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7796,14063572300642,CLINICA MONOVALENTE OFTALMOLOGICA COLON,Privado,357,6,Con atención médica diaria y con especialidades y/o otras profesiones
7797,50221542126277,CENTRO DE SALUD JOSE LOPEZ GALLARDO,Provincial,154,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7798,50221332126231,CENTRO DE SALUD EL PALMAR,Provincial,133,22,Con atención médica diaria y con especialidades y/o otras profesiones
7799,50221332126247,CENTRO DE SALUD EL TACURUZAL,Provincial,133,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7800,50221332126324,CENTRO DE SALUD LEGUA 19 CNIA GRAL PAZ,Provincial,133,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7801,50221332126327,CENTRO DE SALUD LEGUA 43 BLAS PARERA,Provincial,133,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7802,50221332126409,CENTRO DE SALUD PATO REAL,Provincial,133,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7803,50221682126425,CENTRO DE SALUD PTO NUMERO 2 LA MATANZA,Provincial,168,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
7804,51820212385428,LABORATORIO ANALISIS CLINICO DRA. CARLEN DE DELBINO,Privado,21,82,Laboratorio de Análisis Clínicos
7805,51820702385425,LABORATORIO ANALISIS CLINICO DR. DEL NEGRO DE PERIN,Privado,70,82,Laboratorio de Análisis Clínicos
7806,51820702385772,LABORATORIO ANALISIS CLINICOS DRA. S. FOSCH,Privado,70,82,Laboratorio de Análisis Clínicos
7807,50180212339141,CENTRO DE MEDICINA Y KINESIOLOGIA IMEK,Privado,21,18,Con atención médica general por lo menos 3 días de la semana
7808,50180212339142,CENTRO DE OJOS AVENIDA - DE OJOS S.A.,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7809,50180212739172,CENTRO OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE - OSPLAD,Obra social,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
7810,50180212339173,CENTRO TERAPEUTICO APRENDER A CRECER,Privado,21,18,Con atención médica general por lo menos 3 días de la semana
7811,50180212339184,CLINICA DE OJOS CAFFA,Privado,21,18,Con atención médica general por lo menos 3 días de la semana
7812,12180212339078,CLINICA MATERNAL DEL IBERA,Privado,21,18,Mediano riesgo con internación con cuidados especiales
7813,10180212339014,CLINICA EL MODELO,Privado,21,18,Alto riesgo con terapia intensiva
7814,10180212339016,CLINICA SAGRADO CORAZON,Privado,21,18,Alto riesgo con terapia intensiva
7815,10140632231194,HOSPITAL MUNICIPAL DR. JUAN GILBERTO MONTIEL,Municipal,63,14,Bajo riesgo con internación simple
7816,50900842396257,CENTRO DE ESPECIALIDADES EN AUDICION Y LENGUAJE,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
7817,51900842396565,CENTRO DE DIAGNOSTICO POR IMAGENES MATSA,Privado,84,90,Diagnostico por Imágenes
7818,50068052201747,POSTA ESPERANZA,Municipal,805,6,Con atención médica diaria y con especialidades y/o otras profesiones
7819,50068052201257,CENTRO DE SALUD LAS TUNAS Y A. DEL TALAR,Municipal,805,6,Con atención médica diaria y con especialidades y/o otras profesiones
7820,50066722201310,CENTRO DE SALUD N° 3,Municipal,672,6,Con atención médica diaria y con especialidades y/o otras profesiones
7821,50068052201363,CENTRO DE SALUD TRONCOS DEL TALAR,Municipal,805,6,Con atención médica diaria y con especialidades y/o otras profesiones
7822,53062702203169,UNIDAD MOVIL DE EZEIZA,Municipal,270,6,Sistema de Atención extra hospitalaria
7823,50066722201527,CIC JOSE LUIS MASSA-RAUCH,Municipal,672,6,Con atención médica diaria y con especialidades y/o otras profesiones
7824,50068332202122,UNIDAD SANITARIA BALNEARIO RETA,Municipal,833,6,Con atención médica diaria y con especialidades y/o otras profesiones
7825,50068052201219,CENTRO DE SALUD DON TORCUATO,Municipal,805,6,Con atención médica diaria y con especialidades y/o otras profesiones
7826,50067492202335,UNIDAD SANITARIA ISLA MARTIN GARCIA(dupl),Municipal,749,6,Con atención médica diaria y con especialidades y/o otras profesiones
7827,50061122202764,UNIDAD SANITARIA MECHITA,Municipal,112,6,Con atención médica diaria y con especialidades y/o otras profesiones
7828,50061122202931,CAPS-BO. 25 DE MAYO,Municipal,112,6,Con atención médica diaria y con especialidades y/o otras profesiones
7829,50061122201826,CAPS-BO. ENTRE RIOS NORTE,Municipal,112,6,Con atención médica diaria y con especialidades y/o otras profesiones
7830,50068332202297,UNIDAD SANITARIA FONAVI TERM. DE TRES ARROYOS,Municipal,833,6,Con atención médica diaria y con especialidades y/o otras profesiones
7831,50064412202570,UNIDAD SANITARIA N° 24 DE LA PLATA,Municipal,441,6,Con atención médica diaria y con especialidades y/o otras profesiones
7832,50064902202214,UNIDAD SANITARIA DR. ANGEL A. TULLIO,Municipal,490,6,Con atención médica diaria y con especialidades y/o otras profesiones
7833,50064902202766,UNIDAD SANITARIA SALON USOS MULTIPLES ARROYO DEL REY,Municipal,490,6,Con atención médica diaria y con especialidades y/o otras profesiones
7834,50500492157274,C.A.P.S. 022 NAZARENO DOMIZZI.-,Provincial,49,50,Con atención médica diaria y con especialidades y/o otras profesiones
7835,50500492157249,C.A.P.S. 136 JUAN MINETTI.-,Provincial,49,50,Con atención médica diaria y con especialidades y/o otras profesiones
7836,50061472201957,SALA PASSERINI,Municipal,147,6,Con atención médica diaria y con especialidades y/o otras profesiones
7837,50061472201862,SALA DE PRIMEROS AUXILIOS MAURICIO HIRSCH,Municipal,147,6,Con atención médica diaria y con especialidades y/o otras profesiones
7838,50060562201925,SALA MEDICA BARRIO AVELLANEDA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7839,50060562201924,SALA MEDICA ANCHORENA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7840,50060562201943,SALA MEDICA VILLA ESPERANZA,Municipal,56,6,Con atención médica diaria y con especialidades y/o otras profesiones
7841,50064272201917,UNIDAD DE SALUD  SANTOS VEGA,Municipal,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
7842,50064342201372,CENTRO DE SALUD VILLA ESPERANZA,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7843,50064342201270,CENTRO DE SALUD MOLINEDO N° 17 DE LANUS,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7844,50064342201234,CENTRO DE SALUD EDEN ARGENTINO,Municipal,434,6,Con atención médica diaria y con especialidades y/o otras profesiones
7845,50065392202537,UNIDAD SANITARIA N° 18 DE MERLO,Municipal,539,6,Con atención médica diaria y con especialidades y/o otras profesiones
7846,50065392202938,UNIDAD SANITARIA 33 LAS TORRES,Municipal,539,6,Con atención médica diaria y con especialidades y/o otras profesiones
7847,50065392202509,UNIDAD SANITARIA N° 14 EL OMBU DE MERLO,Municipal,539,6,Con atención médica diaria y con especialidades y/o otras profesiones
